language,file_id,has_doctype,has_xml_declaration,has_svg_tag,has_php_tag,has_shebang,sb_bash,sb_python,has_docker_from,has_html_tag,md_header,has_vcalendar,has_email_headers,has_mime_boundary,kw_def,kw_class,kw_function,kw_import,kw_include,kw_package,kw_public,kw_private,kw_fn,kw_func,kw_let,kw_const,kw_var,kw_use,kw_echo,kw_select,kw_from,kw_end,kw_begin,kw_module,kw_return,kw_void,kw_namespace,kw_struct,keyword_count,keyword_density,cmt_slash,cmt_hash,cmt_block,cmt_sql,cmt_html,cmt_semi,cmt_pct,cmt_excl,line_comment_ratio,block_comment_ratio,r_brace,r_brace_c,r_semi,r_lt,r_gt,r_colon,r_eq,r_dollar,r_at,r_paren,r_bracket,r_comma,r_dquote,r_squote,r_pipe,hash_ratio,colon_ratio,equals_ratio,comma_ratio,quote_ratio,avg_len,max_len,blank_r,tab_r,space4_r,arrow_fat,arrow_thin,scope_op,tag_r,triple_q,backtick,special_r,digit_r,upper_r,dot_r,end_brace,end_colon,indent_level_avg,line_count,json_like_score,yaml_like_score,xml_like_score
javascript,javascript_7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.11764705882352941,1,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.02531645569620253,0.02531645569620253,0.02531645569620253,0.0,0.0,0.02531645569620253,0.02531645569620253,0.0,0.0,0.0,0.0,0.02531645569620253,0.0,0.02531645569620253,0.0,0.0,0.02531645569620253,0.02531645569620253,0.02531645569620253,0.02531645569620253,25.666666666666668,38,0.0,0.0,0.0,0,0,0,0.0,0,0,0.10126582278481013,0.02531645569620253,0.012658227848101266,0.0,2,0,0.0,3,0.2,0.0,0.0
javascript,javascript_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.13333333333333333,1,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.02564102564102564,0.02564102564102564,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,12.166666666666666,21,0.0,0.0,0.5,0,0,0,0.0,0,0,0.11538461538461539,0.0,0.01282051282051282,0.0,5,0,2.6666666666666665,6,0.1282051282051282,0.0,0.0
javascript,javascript_11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.25,0,0,0,0,0,0,0,0,0.0,0.0,0.014084507042253521,0.014084507042253521,0.028169014084507043,0.0,0.0,0.0,0.0,0.0,0.0,0.028169014084507043,0.0,0.014084507042253521,0.0,0.028169014084507043,0.0,0.0,0.0,0.0,0.014084507042253521,0.028169014084507043,17.0,33,0.0,0.0,0.5,0,0,0,0.0,0,0,0.11267605633802817,0.0,0.028169014084507043,0.014084507042253521,4,0,2.0,4,0.08450704225352113,0.0,0.0
javascript,javascript_13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.11764705882352941,1,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.02666666666666667,0.0,0.013333333333333334,0.0,0.04,0.0,0.0,0.013333333333333334,0.013333333333333334,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.04,0.02666666666666667,0.0,24.333333333333332,36,0.0,0.0,0.0,1,0,0,0.0,0,0,0.12,0.05333333333333334,0.0,0.013333333333333334,2,0,0.0,3,0.10666666666666667,0.0,0.0
javascript,javascript_18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0.2,1,0,0,0,0,0,0,0,0.2,0.0,0.008403361344537815,0.008403361344537815,0.01680672268907563,0.0,0.0,0.0,0.008403361344537815,0.0,0.0,0.025210084033613446,0.0,0.0,0.0,0.01680672268907563,0.0,0.0,0.0,0.008403361344537815,0.0,0.01680672268907563,23.0,46,0.0,0.0,0.4,0,0,0,0.0,0,0,0.11764705882352941,0.0,0.008403361344537815,0.008403361344537815,4,0,1.6,5,0.03361344537815126,0.0,0.0
javascript,javascript_19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.18181818181818182,1,0,0,0,0,0,0,0,0.2,0.0,0.011494252873563218,0.011494252873563218,0.022988505747126436,0.0,0.0,0.0,0.0,0.0,0.0,0.022988505747126436,0.0,0.011494252873563218,0.0,0.022988505747126436,0.0,0.0,0.0,0.0,0.011494252873563218,0.022988505747126436,16.6,33,0.0,0.0,0.4,0,0,0,0.0,0,0,0.11494252873563218,0.0,0.022988505747126436,0.011494252873563218,4,0,1.6,5,0.06896551724137931,0.0,0.0
javascript,javascript_23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.18181818181818182,1,0,0,0,0,0,0,0,0.2,0.0,0.011764705882352941,0.011764705882352941,0.023529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.023529411764705882,0.0,0.011764705882352941,0.0,0.023529411764705882,0.0,0.0,0.0,0.0,0.011764705882352941,0.023529411764705882,16.2,33,0.0,0.0,0.4,0,0,0,0.0,0,0,0.11764705882352941,0.0,0.023529411764705882,0.011764705882352941,4,0,1.6,5,0.07058823529411765,0.0,0.0
javascript,javascript_66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.13333333333333333,1,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.025,0.025,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,12.5,21,0.0,0.0,0.5,0,0,0,0.0,0,0,0.1125,0.0,0.0125,0.0,5,0,2.6666666666666665,6,0.125,0.0,0.0
javascript,javascript_67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0.2,1,0,0,0,0,0,0,0,0.2,0.0,0.008264462809917356,0.008264462809917356,0.01652892561983471,0.0,0.0,0.0,0.008264462809917356,0.0,0.0,0.024793388429752067,0.0,0.0,0.0,0.01652892561983471,0.0,0.0,0.0,0.008264462809917356,0.0,0.01652892561983471,23.4,46,0.0,0.0,0.4,0,0,0,0.0,0,0,0.11570247933884298,0.0,0.008264462809917356,0.008264462809917356,4,0,1.6,5,0.03305785123966942,0.0,0.0
javascript,javascript_68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.11764705882352941,1,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.0273972602739726,0.0,0.0136986301369863,0.0,0.0410958904109589,0.0,0.0,0.0136986301369863,0.0136986301369863,0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0410958904109589,0.0273972602739726,0.0,23.666666666666668,36,0.0,0.0,0.0,1,0,0,0.0,0,0,0.1232876712328767,0.0547945205479452,0.0,0.0136986301369863,2,0,0.0,3,0.1095890410958904,0.0,0.0
typescript,typescript_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.125,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.02531645569620253,0.0,0.012658227848101266,0.02531645569620253,0.0379746835443038,0.0,0.0,0.02531645569620253,0.02531645569620253,0.02531645569620253,0.0,0.0,0.0,0.0,0.02531645569620253,0.0379746835443038,0.02531645569620253,0.0,39.0,46,0.0,0.0,0.0,1,0,0,0.0,0,0,0.13924050632911392,0.05063291139240506,0.0,0.012658227848101266,2,0,0.0,2,0.2,0.0,0.0
typescript,typescript_1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.16666666666666666,0,1,0,0,0,0,0,0,0.25,0.0,0.024096385542168676,0.024096385542168676,0.012048192771084338,0.0,0.0,0.024096385542168676,0.0,0.012048192771084338,0.0,0.012048192771084338,0.0,0.012048192771084338,0.0,0.0,0.0,0.012048192771084338,0.024096385542168676,0.0,0.012048192771084338,0.0,20.0,38,0.0,0.0,0.25,0,0,0,0.0,0,2,0.08433734939759036,0.0,0.012048192771084338,0.0,3,0,1.0,4,0.1686746987951807,0.0,0.0
typescript,typescript_2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.10526315789473684,0,1,0,0,0,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.021505376344086023,0.0,0.010752688172043012,0.021505376344086023,0.03225806451612903,0.0,0.0,0.021505376344086023,0.021505376344086023,0.021505376344086023,0.0,0.0,0.0,0.010752688172043012,0.021505376344086023,0.03225806451612903,0.021505376344086023,0.0,30.333333333333332,46,0.0,0.0,0.0,1,0,0,0.0,0,0,0.11827956989247312,0.043010752688172046,0.0,0.010752688172043012,2,0,0.0,3,0.17204301075268819,0.0,0.0
typescript,typescript_7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0.2,0.0,0.015151515151515152,0.015151515151515152,0.030303030303030304,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.030303030303030304,0.0,0.0,0.0,12.4,17,0.0,0.0,0.4,0,0,0,0.0,0,0,0.06060606060606061,0.0,0.015151515151515152,0.0,4,0,1.6,5,0.12121212121212122,0.19515151515151513,0.0
typescript,typescript_11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.2222222222222222,0,0,0,0,0,0,0,0,0.0,0.0,0.028985507246376812,0.028985507246376812,0.014492753623188406,0.0,0.0,0.028985507246376812,0.0,0.014492753623188406,0.0,0.014492753623188406,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.028985507246376812,0.0,0.014492753623188406,0.0,22.333333333333332,38,0.0,0.0,0.3333333333333333,0,0,0,0.0,0,2,0.10144927536231885,0.0,0.014492753623188406,0.0,3,0,1.3333333333333333,3,0.2,0.0,0.0
typescript,typescript_13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.019230769230769232,0.019230769230769232,0.038461538461538464,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,12.25,17,0.0,0.0,0.5,0,0,0,0.0,0,0,0.07692307692307693,0.0,0.019230769230769232,0.0,4,0,2.0,4,0.15384615384615385,0.2153846153846154,0.0
csharp,csharp_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.0,0.014285714285714285,0.0,0.014285714285714285,0.0,0.0,0.014285714285714285,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.014285714285714285,0.0,22.666666666666668,42,0.0,0.0,0.3333333333333333,1,0,0,0.0,0,0,0.08571428571428572,0.0,0.02857142857142857,0.0,3,0,1.3333333333333333,3,0.08571428571428572,0.0,0.0
csharp,csharp_1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0.15789473684210525,0,1,0,0,0,0,0,0,0.1111111111111111,0.0,0.019867549668874173,0.019867549668874173,0.013245033112582781,0.0,0.0,0.0,0.0,0.0,0.0,0.013245033112582781,0.0,0.0,0.013245033112582781,0.0,0.0,0.006622516556291391,0.0,0.0,0.0,0.013245033112582781,15.88888888888889,39,0.0,0.0,0.5555555555555556,0,0,0,0.0,0,0,0.07947019867549669,0.0,0.052980132450331126,0.006622516556291391,8,0,4.0,9,0.10596026490066225,0.0,0.0
csharp,csharp_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0.1875,0,0,0,0,0,0,0,0,0.0,0.0,0.021897810218978103,0.021897810218978103,0.014598540145985401,0.0,0.0,0.0,0.0,0.0,0.0,0.014598540145985401,0.0,0.0,0.014598540145985401,0.0,0.0,0.0,0.0,0.0,0.0,0.014598540145985401,16.25,39,0.0,0.0,0.625,0,0,0,0.0,0,0,0.08759124087591241,0.0,0.058394160583941604,0.0072992700729927005,8,0,4.5,8,0.11678832116788321,0.0,0.0
csharp,csharp_9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.16666666666666666,0,1,0,0,0,0,0,0,0.25,0.0,0.011904761904761904,0.011904761904761904,0.011904761904761904,0.0,0.011904761904761904,0.0,0.011904761904761904,0.0,0.0,0.011904761904761904,0.0,0.011904761904761904,0.0,0.0,0.0,0.011904761904761904,0.0,0.011904761904761904,0.011904761904761904,0.0,20.25,42,0.0,0.0,0.25,1,0,0,0.0,0,0,0.07142857142857142,0.0,0.023809523809523808,0.0,3,0,1.0,4,0.07142857142857142,0.0,0.0
cpp,cpp_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0.1875,0,1,0,0,0,0,0,0,0.16666666666666666,0.0,0.01020408163265306,0.01020408163265306,0.030612244897959183,0.05102040816326531,0.01020408163265306,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.02040816326530612,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.02040816326530612,15.5,28,0.0,0.0,0.3333333333333333,0,0,0,0.16666666666666666,0,0,0.1326530612244898,0.01020408163265306,0.01020408163265306,0.0,5,0,1.3333333333333333,6,0.08163265306122448,0.0,0.08333333333333333
cpp,cpp_2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0.15789473684210525,0,2,0,0,0,0,0,0,0.2857142857142857,0.0,0.008928571428571428,0.008928571428571428,0.026785714285714284,0.044642857142857144,0.008928571428571428,0.0,0.0,0.0,0.0,0.008928571428571428,0.0,0.0,0.017857142857142856,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.017857142857142856,15.142857142857142,28,0.0,0.0,0.2857142857142857,0,0,0,0.14285714285714285,0,0,0.11607142857142858,0.008928571428571428,0.008928571428571428,0.0,5,0,1.1428571428571428,7,0.07142857142857142,0.0,0.07142857142857142
cpp,cpp_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.06666666666666667,0,1,0,0,0,0,0,0,0.3333333333333333,0.0,0.014285714285714285,0.014285714285714285,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.014285714285714285,0.014285714285714285,0.0,0.0,0.014285714285714285,0.0,0.02857142857142857,0.0,0.0,0.0,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.02857142857142857,0.0,22.666666666666668,26,0.0,0.0,0.0,0,0,0,0.6666666666666666,0,0,0.17142857142857143,0.04285714285714286,0.0,0.0,2,0,0.0,3,0.14285714285714285,0.0,0.3333333333333333
cpp,cpp_6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05555555555555555,0,2,0,0,0,0,0,0,0.5,0.0,0.011904761904761904,0.011904761904761904,0.023809523809523808,0.047619047619047616,0.023809523809523808,0.011904761904761904,0.011904761904761904,0.0,0.0,0.011904761904761904,0.0,0.023809523809523808,0.0,0.0,0.0,0.023809523809523808,0.011904761904761904,0.011904761904761904,0.023809523809523808,0.0,20.25,26,0.0,0.0,0.0,0,0,0,0.5,0,0,0.14285714285714285,0.03571428571428571,0.0,0.0,2,0,0.0,4,0.11904761904761904,0.0,0.25
c,c_0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0.25,0,2,0,0,0,0,0,0,0.3333333333333333,0.0,0.011363636363636364,0.011363636363636364,0.022727272727272728,0.011363636363636364,0.011363636363636364,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.022727272727272728,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.022727272727272728,13.833333333333334,22,0.0,0.0,0.3333333333333333,0,0,0,0.16666666666666666,0,0,0.11363636363636363,0.011363636363636364,0.011363636363636364,0.011363636363636364,4,0,1.3333333333333333,6,0.09090909090909091,0.0,0.08333333333333333
c,c_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0.3333333333333333,0,1,0,0,0,0,0,0,0.2,0.0,0.013513513513513514,0.013513513513513514,0.02702702702702703,0.013513513513513514,0.013513513513513514,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.02702702702702703,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.02702702702702703,14.0,22,0.0,0.0,0.4,0,0,0,0.2,0,0,0.13513513513513514,0.013513513513513514,0.013513513513513514,0.013513513513513514,4,0,1.6,5,0.10810810810810811,0.0,0.1
c,c_2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.08333333333333333,0,2,0,0,0,0,0,0,0.5,0.0,0.0,0.0,0.024691358024691357,0.012345679012345678,0.012345679012345678,0.0,0.012345679012345678,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.024691358024691357,0.0,0.012345679012345678,0.0,0.0,19.5,36,0.0,0.0,0.0,0,0,0,0.25,0,0,0.12345679012345678,0.024691358024691357,0.0,0.012345679012345678,2,0,0.0,4,0.0,0.0,0.125
c,c_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1111111111111111,0,1,0,0,0,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.029850746268656716,0.014925373134328358,0.014925373134328358,0.0,0.014925373134328358,0.0,0.0,0.04477611940298507,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.014925373134328358,0.0,0.0,21.666666666666668,36,0.0,0.0,0.0,0,0,0,0.3333333333333333,0,0,0.14925373134328357,0.029850746268656716,0.0,0.014925373134328358,2,0,0.0,3,0.0,0.0,0.16666666666666666
ruby,ruby_0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.2857142857142857,0,0,0,0,0,0,0,0,0.0,0.0,0.017241379310344827,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.0,0.017241379310344827,0.0,0.0,0.017241379310344827,0.06896551724137931,13.75,23,0.0,0.0,0.0,0,0,0,0.0,0,0,0.10344827586206896,0.0,0.034482758620689655,0.0,0,0,0.5,4,0.1724137931034483,0.0,0.0
ruby,ruby_3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,9.6,16,0.0,0.0,0.2,0,0,0,0.0,0,0,0.038461538461538464,0.0,0.019230769230769232,0.0,0,0,1.6,5,0.038461538461538464,0.0,0.0
ruby,ruby_4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.2,0,1,0,0,0,0,0,0,0.2,0.0,0.013888888888888888,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.013888888888888888,0.027777777777777776,0.027777777777777776,0.0,0.027777777777777776,0.0,0.0,0.013888888888888888,0.05555555555555555,13.6,23,0.0,0.0,0.0,0,0,0,0.0,0,0,0.08333333333333333,0.0,0.027777777777777776,0.0,0,0,0.4,5,0.1388888888888889,0.0,0.0
ruby,ruby_5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0.3076923076923077,0,1,0,0,0,0,0,0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.015151515151515152,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.015151515151515152,0.0,10.166666666666666,16,0.0,0.0,0.16666666666666666,0,0,0,0.0,0,0,0.030303030303030304,0.0,0.015151515151515152,0.0,0,0,1.3333333333333333,6,0.030303030303030304,0.0,0.0
php,php_0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0.21052631578947367,0,1,0,0,0,0,0,0,0.125,0.0,0.018691588785046728,0.018691588785046728,0.009345794392523364,0.009345794392523364,0.009345794392523364,0.0,0.0,0.037383177570093455,0.0,0.009345794392523364,0.0,0.009345794392523364,0.0,0.0,0.0,0.009345794392523364,0.0,0.0,0.009345794392523364,0.0,12.5,33,0.0,0.0,0.375,0,0,0,0.125,0,0,0.08411214953271028,0.0,0.009345794392523364,0.0,5,0,2.0,8,0.09345794392523364,0.0,0.0625
php,php_2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0.25,0,0,0,0,0,0,0,0,0.0,0.0,0.021505376344086023,0.021505376344086023,0.010752688172043012,0.010752688172043012,0.010752688172043012,0.0,0.0,0.043010752688172046,0.0,0.010752688172043012,0.0,0.010752688172043012,0.0,0.0,0.0,0.0,0.0,0.0,0.010752688172043012,0.0,12.428571428571429,33,0.0,0.0,0.42857142857142855,0,0,0,0.14285714285714285,0,0,0.0967741935483871,0.0,0.010752688172043012,0.0,5,0,2.2857142857142856,7,0.10752688172043011,0.0,0.07142857142857142
php,php_4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.15384615384615385,0,1,0,0,0,0,0,0,0.14285714285714285,0.0,0.011235955056179775,0.011235955056179775,0.02247191011235955,0.011235955056179775,0.011235955056179775,0.0,0.0,0.02247191011235955,0.0,0.02247191011235955,0.0,0.011235955056179775,0.02247191011235955,0.02247191011235955,0.0,0.011235955056179775,0.0,0.0,0.011235955056179775,0.0449438202247191,11.857142857142858,24,0.0,0.0,0.14285714285714285,0,0,0,0.14285714285714285,0,0,0.11235955056179775,0.0,0.02247191011235955,0.0,4,0,0.5714285714285714,7,0.11235955056179775,0.0,0.07142857142857142
php,php_9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.013333333333333334,0.013333333333333334,0.02666666666666667,0.013333333333333334,0.013333333333333334,0.0,0.0,0.02666666666666667,0.0,0.02666666666666667,0.0,0.013333333333333334,0.02666666666666667,0.02666666666666667,0.0,0.0,0.0,0.0,0.013333333333333334,0.05333333333333334,11.666666666666666,24,0.0,0.0,0.16666666666666666,0,0,0,0.16666666666666666,0,0,0.13333333333333333,0.0,0.02666666666666667,0.0,4,0,0.6666666666666666,6,0.13333333333333333,0.0,0.08333333333333333
go,go_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.3333333333333333,0,0,0,0,0,0,0,0,0.0,0.0,0.015151515151515152,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,12.4,24,0.0,0.0,0.2,0,0,0,0.0,0,0,0.09090909090909091,0.0,0.030303030303030304,0.015151515151515152,2,0,0.8,5,0.18181818181818182,0.0,0.0
go,go_1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.14285714285714285,0,1,0,0,0,0,0,0,0.25,0.0,0.017543859649122806,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.017543859649122806,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.017543859649122806,0.0,13.5,24,0.0,0.0,0.25,0,0,0,0.0,0,0,0.07017543859649122,0.0,0.0,0.0,2,0,1.0,4,0.10526315789473684,0.0,0.0
go,go_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.18181818181818182,0,0,0,0,0,0,0,0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,13.666666666666666,24,0.0,0.0,0.3333333333333333,0,0,0,0.0,0,0,0.09302325581395349,0.0,0.0,0.0,2,0,1.3333333333333333,3,0.13953488372093023,0.0,0.0
go,go_9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.25,0,1,0,0,0,0,0,0,0.16666666666666666,0.0,0.0125,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.05,0.0,0.0,0.0125,0.0,0.0,0.0,0.05,12.5,24,0.0,0.0,0.16666666666666666,0,0,0,0.0,0,0,0.075,0.0,0.025,0.0125,2,0,0.6666666666666666,6,0.15,0.0,0.0
