language,file_id,has_doctype,has_xml_declaration,has_svg_tag,has_vcalendar,has_email_headers,has_mime_boundary,html_tag_ratio,avg_line_length,special_char_ratio,bracket_ratio,semicolon_ratio,comment_ratio,line_comment_ratio,block_comment_ratio,has_shebang,has_import,has_class_keyword,has_function_keyword,keyword_count,keyword_density,hash_ratio,colon_ratio,equals_ratio,comma_ratio,quote_ratio,json_like_score,yaml_like_score,xml_like_score,indent_level_avg,line_count,max_line_length,digit_ratio,uppercase_ratio
java,java_122,0,0,0,0,0,0,0.0,21.125,0.022727272727272728,0.06818181818181818,0.25,0.25,0.25,0.0,0,0,1,0,3,0.15,0.0,0.0,0.0,0.0,0.022727272727272728,0.03409090909090909,0.0,0.0,2.0,8,44,0.0,0.05113636363636364
java,java_126,0,0,0,0,0,0,0.0,15.6,0.024390243902439025,0.04878048780487805,0.4,0.2,0.2,0.0,0,0,1,0,3,0.3,0.0,0.0,0.012195121951219513,0.0,0.024390243902439025,0.024390243902439025,0.0,0.0,0.8,5,26,0.0,0.012195121951219513
java,java_128,0,0,0,0,0,0,0.0,21.857142857142858,0.012578616352201259,0.06289308176100629,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0,1,0,4,0.21052631578947367,0.0,0.0,0.006289308176100629,0.0,0.012578616352201259,0.03773584905660377,0.0,0.0,2.2857142857142856,7,44,0.0,0.05660377358490566
java,java_129,0,0,0,0,0,0,0.0,15.714285714285714,0.04310344827586207,0.06896551724137931,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0,0,0,0,0,0.0,0.0,0.0,0.008620689655172414,0.0,0.0,0.034482758620689655,0.0,0.0,1.1428571428571428,7,24,0.02586206896551724,0.0603448275862069
java,java_131,0,0,0,0,0,0,0.2,28.6,0.061224489795918366,0.05442176870748299,0.6,0.4,0.4,0.0,0,0,0,0,1,0.05,0.0,0.0,0.02040816326530612,0.013605442176870748,0.013605442176870748,0.0,0.0,0.2,0.0,5,53,0.006802721088435374,0.061224489795918366
java,java_134,0,0,0,0,0,0,0.0,15.625,0.03787878787878788,0.06060606060606061,0.375,0.25,0.25,0.0,0,0,0,0,1,0.06666666666666667,0.0,0.0,0.015151515151515152,0.0,0.015151515151515152,0.030303030303030304,0.0,0.0,1.0,8,24,0.022727272727272728,0.022727272727272728
java,java_135,0,0,0,0,0,0,0.0,18.5,0.0,0.05172413793103448,0.3333333333333333,0.0,0.0,0.0,0,0,1,0,5,0.29411764705882354,0.0,0.0,0.008620689655172414,0.008620689655172414,0.0,0.034482758620689655,0.0,0.0,2.6666666666666665,6,34,0.0,0.008620689655172414
java,java_136,0,0,0,0,0,0,0.0,16.285714285714285,0.041666666666666664,0.06666666666666667,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0,0,0,0,0,0.0,0.0,0.0,0.008333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,1.1428571428571428,7,24,0.025,0.025
java,java_138,0,0,0,0,0,0,0.0,21.0,0.013071895424836602,0.06535947712418301,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0,1,0,4,0.2222222222222222,0.0,0.0,0.006535947712418301,0.0,0.026143790849673203,0.0392156862745098,0.0,0.0,2.2857142857142856,7,44,0.0,0.058823529411764705
java,java_139,0,0,0,0,0,0,0.0,16.142857142857142,0.025210084033613446,0.08403361344537816,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0,0,0,0,0,0.0,0.0,0.0,0.008403361344537815,0.0,0.01680672268907563,0.03361344537815126,0.0,0.0,1.1428571428571428,7,24,0.025210084033613446,0.025210084033613446
java,java_142,0,0,0,0,0,0,0.0,23.166666666666668,0.006944444444444444,0.06944444444444445,0.3333333333333333,0.0,0.0,0.0,0,0,1,0,5,0.23809523809523808,0.0,0.0,0.013888888888888888,0.020833333333333332,0.0,0.027777777777777776,0.0,0.0,2.6666666666666665,6,53,0.006944444444444444,0.006944444444444444
java,java_143,0,0,0,0,0,0,0.0,16.0,0.025423728813559324,0.06779661016949153,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0,0,0,0,1,0.07692307692307693,0.0,0.0,0.01694915254237288,0.0,0.01694915254237288,0.03389830508474576,0.0,0.0,1.1428571428571428,7,24,0.025423728813559324,0.025423728813559324
java,java_145,0,0,0,0,0,0,0.0,17.166666666666668,0.037037037037037035,0.037037037037037035,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0,0,1,0,3,0.25,0.0,0.0,0.009259259259259259,0.0,0.018518518518518517,0.018518518518518517,0.0,0.0,0.6666666666666666,6,26,0.0,0.046296296296296294
java,java_146,0,0,0,0,0,0,0.25,31.5,0.05426356589147287,0.06201550387596899,0.75,0.25,0.25,0.0,0,0,0,0,1,0.05555555555555555,0.0,0.0,0.023255813953488372,0.015503875968992248,0.015503875968992248,0.0,0.0,0.25,0.0,4,53,0.007751937984496124,0.03875968992248062
java,java_147,0,0,0,0,0,0,0.25,24.5,0.07920792079207921,0.039603960396039604,0.5,0.5,0.5,0.0,0,0,0,0,0,0.0,0.0,0.0,0.009900990099009901,0.0,0.019801980198019802,0.0,0.0,0.25,0.0,4,43,0.0,0.0891089108910891
java,java_149,0,0,0,0,0,0,0.0,16.142857142857142,0.025210084033613446,0.08403361344537816,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0,0,0,0,0,0.0,0.0,0.0,0.008403361344537815,0.0,0.01680672268907563,0.03361344537815126,0.0,0.0,1.1428571428571428,7,24,0.025210084033613446,0.025210084033613446
java,java_151,0,0,0,0,0,0,0.25,25.5,0.0761904761904762,0.0380952380952381,0.5,0.5,0.5,0.0,0,0,0,0,0,0.0,0.0,0.0,0.009523809523809525,0.0,0.01904761904761905,0.0,0.0,0.25,0.0,4,43,0.0,0.047619047619047616
java,java_155,0,0,0,0,0,0,0.0,16.0,0.025423728813559324,0.06779661016949153,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0,0,0,0,1,0.07692307692307693,0.0,0.0,0.01694915254237288,0.0,0.01694915254237288,0.03389830508474576,0.0,0.0,1.1428571428571428,7,24,0.025423728813559324,0.025423728813559324
java,java_156,0,0,0,0,0,0,0.0,21.0,0.022857142857142857,0.05714285714285714,0.25,0.25,0.25,0.0,0,0,1,0,4,0.2,0.0,0.0,0.005714285714285714,0.0,0.022857142857142857,0.03428571428571429,0.0,0.0,2.0,8,44,0.0,0.05142857142857143
java,java_161,0,0,0,0,0,0,0.25,24.0,0.06060606060606061,0.04040404040404041,0.75,0.25,0.25,0.0,0,0,0,0,1,0.07692307692307693,0.0,0.0,0.020202020202020204,0.0,0.04040404040404041,0.0,0.0,0.25,0.0,4,43,0.0,0.09090909090909091
java,java_162,0,0,0,0,0,0,0.25,22.5,0.08602150537634409,0.043010752688172046,0.5,0.5,0.5,0.0,0,0,0,0,0,0.0,0.0,0.0,0.010752688172043012,0.0,0.021505376344086023,0.0,0.0,0.25,0.0,4,43,0.0,0.0967741935483871
java,java_166,0,0,0,0,0,0,0.0,17.714285714285715,0.03076923076923077,0.046153846153846156,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0,0,1,0,4,0.23529411764705882,0.0,0.0,0.0,0.007692307692307693,0.0,0.03076923076923077,0.0,0.0,2.2857142857142856,7,34,0.0,0.038461538461538464
java,java_170,0,0,0,0,0,0,0.0,15.25,0.03875968992248062,0.07751937984496124,0.375,0.25,0.25,0.0,0,0,0,0,0,0.0,0.0,0.0,0.007751937984496124,0.0,0.015503875968992248,0.031007751937984496,0.0,0.0,1.0,8,24,0.023255813953488372,0.05426356589147287
java,java_173,0,0,0,0,0,0,0.0,17.428571428571427,0.015625,0.046875,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0,1,0,5,0.29411764705882354,0.0,0.0,0.0078125,0.0078125,0.0,0.03125,0.0,0.0,2.2857142857142856,7,34,0.015625,0.0078125
java,java_175,0,0,0,0,0,0,0.0,20.5,0.023391812865497075,0.05847953216374269,0.25,0.25,0.25,0.0,0,0,1,0,4,0.2,0.0,0.0,0.005847953216374269,0.0,0.023391812865497075,0.03508771929824561,0.0,0.0,2.0,8,44,0.0,0.029239766081871343
java,java_177,0,0,0,0,0,0,0.0,15.166666666666666,0.041666666666666664,0.041666666666666664,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0,0,1,0,3,0.2727272727272727,0.0,0.0,0.010416666666666666,0.0,0.0,0.020833333333333332,0.0,0.0,0.6666666666666666,6,26,0.020833333333333332,0.052083333333333336
java,java_182,0,0,0,0,0,0,0.0,14.857142857142858,0.02727272727272727,0.07272727272727272,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0,0,0,0,1,0.07692307692307693,0.0,0.0,0.01818181818181818,0.0,0.01818181818181818,0.03636363636363636,0.0,0.0,1.1428571428571428,7,24,0.02727272727272727,0.02727272727272727
java,java_187,0,0,0,0,0,0,0.0,21.285714285714285,0.012903225806451613,0.06451612903225806,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0,1,0,4,0.21052631578947367,0.0,0.0,0.0064516129032258064,0.0,0.012903225806451613,0.03870967741935484,0.0,0.0,2.2857142857142856,7,44,0.0,0.03225806451612903
java,java_189,0,0,0,0,0,0,0.0,20.75,0.023121387283236993,0.057803468208092484,0.25,0.25,0.25,0.0,0,0,1,0,4,0.19047619047619047,0.0,0.0,0.005780346820809248,0.0,0.011560693641618497,0.03468208092485549,0.0,0.0,2.0,8,44,0.0,0.05202312138728324
java,java_190,0,0,0,0,0,0,0.0,21.857142857142858,0.025157232704402517,0.06289308176100629,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0,0,1,0,3,0.17647058823529413,0.0,0.0,0.0,0.0,0.012578616352201259,0.03773584905660377,0.0,0.0,2.2857142857142856,7,44,0.0,0.031446540880503145
java,java_195,0,0,0,0,0,0,0.0,15.428571428571429,0.02631578947368421,0.07017543859649122,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0,0,0,0,1,0.08333333333333333,0.0,0.0,0.017543859649122806,0.0,0.0,0.03508771929824561,0.0,0.0,1.1428571428571428,7,24,0.043859649122807015,0.02631578947368421
java,java_197,0,0,0,0,0,0,0.0,21.25,0.022598870056497175,0.05649717514124294,0.25,0.25,0.25,0.0,0,0,1,0,4,0.19047619047619047,0.0,0.0,0.005649717514124294,0.0,0.011299435028248588,0.03389830508474576,0.0,0.0,2.0,8,44,0.0,0.02824858757062147
java,java_198,0,0,0,0,0,0,0.3333333333333333,26.333333333333332,0.04938271604938271,0.04938271604938271,1.0,0.0,0.0,0.0,0,0,0,0,1,0.09090909090909091,0.0,0.0,0.024691358024691357,0.0,0.04938271604938271,0.0,0.0,0.3333333333333333,0.0,3,43,0.0,0.06172839506172839
java,java_209,0,0,0,0,0,0,0.0,18.285714285714285,0.014925373134328358,0.04477611940298507,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0,1,0,5,0.2631578947368421,0.0,0.0,0.007462686567164179,0.007462686567164179,0.0,0.029850746268656716,0.0,0.0,2.2857142857142856,7,34,0.0,0.03731343283582089
java,java_211,0,0,0,0,0,0,0.0,20.142857142857142,0.027210884353741496,0.06802721088435375,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0,0,1,0,3,0.17647058823529413,0.0,0.0,0.0,0.0,0.013605442176870748,0.04081632653061224,0.0,0.0,2.2857142857142856,7,44,0.0,0.061224489795918366
java,java_221,0,0,0,0,0,0,0.3333333333333333,28.333333333333332,0.04597701149425287,0.04597701149425287,1.0,0.0,0.0,0.0,0,0,0,0,1,0.08333333333333333,0.0,0.0,0.022988505747126436,0.0,0.022988505747126436,0.0,0.0,0.3333333333333333,0.0,3,43,0.0,0.05747126436781609
java,java_223,0,0,0,0,0,0,0.25,24.25,0.06,0.06,0.75,0.25,0.25,0.0,0,0,0,0,0,0.0,0.0,0.0,0.01,0.0,0.04,0.0,0.0,0.25,0.0,4,43,0.0,0.09
java,java_224,0,0,0,0,0,0,0.0,20.833333333333332,0.015384615384615385,0.09230769230769231,0.5,0.0,0.0,0.0,0,0,0,0,1,0.0625,0.0,0.0,0.023076923076923078,0.015384615384615385,0.0,0.03076923076923077,0.0,0.0,1.3333333333333333,6,53,0.03076923076923077,0.023076923076923078
java,java_230,0,0,0,0,0,0,0.25,32.5,0.05263157894736842,0.06015037593984962,0.75,0.25,0.25,0.0,0,0,0,0,1,0.05555555555555555,0.0,0.0,0.022556390977443608,0.015037593984962405,0.015037593984962405,0.0,0.0,0.25,0.0,4,53,0.007518796992481203,0.06766917293233082
java,java_231,0,0,0,0,0,0,0.25,22.0,0.06593406593406594,0.04395604395604396,0.75,0.25,0.25,0.0,0,0,0,0,1,0.08333333333333333,0.0,0.0,0.02197802197802198,0.0,0.02197802197802198,0.0,0.0,0.25,0.0,4,43,0.02197802197802198,0.054945054945054944
java,java_234,0,0,0,0,0,0,0.0,14.571428571428571,0.046296296296296294,0.07407407407407407,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0,0,0,0,0,0.0,0.0,0.0,0.009259259259259259,0.0,0.0,0.037037037037037035,0.0,0.0,1.1428571428571428,7,24,0.027777777777777776,0.06481481481481481
java,java_236,0,0,0,0,0,0,0.25,21.5,0.0898876404494382,0.0449438202247191,0.5,0.5,0.5,0.0,0,0,0,0,0,0.0,0.0,0.0,0.011235955056179775,0.0,0.02247191011235955,0.0,0.0,0.25,0.0,4,43,0.0,0.056179775280898875
java,java_237,0,0,0,0,0,0,0.2,30.2,0.05806451612903226,0.05161290322580645,0.6,0.4,0.4,0.0,0,0,0,0,1,0.05,0.0,0.0,0.01935483870967742,0.012903225806451613,0.012903225806451613,0.0,0.0,0.2,0.0,5,53,0.0064516129032258064,0.05806451612903226
java,java_238,0,0,0,0,0,0,0.0,16.0,0.03389830508474576,0.05084745762711865,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0,0,1,0,4,0.23529411764705882,0.0,0.0,0.0,0.00847457627118644,0.0,0.03389830508474576,0.0,0.0,2.2857142857142856,7,34,0.0,0.00847457627118644
java,java_242,0,0,0,0,0,0,0.0,14.285714285714286,0.02830188679245283,0.07547169811320754,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0,0,0,0,1,0.08333333333333333,0.0,0.0,0.018867924528301886,0.0,0.0,0.03773584905660377,0.0,0.0,1.1428571428571428,7,24,0.04716981132075472,0.02830188679245283
java,java_243,0,0,0,0,0,0,0.0,15.714285714285714,0.02586206896551724,0.06896551724137931,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0,0,0,0,1,0.07142857142857142,0.0,0.0,0.017241379310344827,0.0,0.0,0.034482758620689655,0.0,0.0,1.1428571428571428,7,25,0.02586206896551724,0.02586206896551724
java,java_244,0,0,0,0,0,0,0.0,17.142857142857142,0.031746031746031744,0.047619047619047616,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0,0,1,0,4,0.23529411764705882,0.0,0.0,0.0,0.007936507936507936,0.0,0.031746031746031744,0.0,0.0,2.2857142857142856,7,34,0.0,0.07142857142857142
java,java_245,0,0,0,0,0,0,0.0,17.5,0.027210884353741496,0.05442176870748299,0.25,0.25,0.25,0.0,0,0,1,0,4,0.2,0.0,0.0,0.0,0.006802721088435374,0.013605442176870748,0.027210884353741496,0.0,0.0,2.0,8,34,0.0,0.006802721088435374
java,java_248,0,0,0,0,0,0,0.0,22.4,0.02586206896551724,0.06896551724137931,0.4,0.2,0.2,0.0,0,0,1,0,3,0.2,0.0,0.0,0.017241379310344827,0.017241379310344827,0.0,0.017241379310344827,0.0,0.0,0.8,5,53,0.008620689655172414,0.008620689655172414
java,java_249,0,0,0,0,0,0,0.0,18.142857142857142,0.015037593984962405,0.06015037593984962,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0,1,0,4,0.2222222222222222,0.0,0.0,0.0,0.007518796992481203,0.015037593984962405,0.03007518796992481,0.0,0.0,2.2857142857142856,7,34,0.0,0.007518796992481203
java,java_264,0,0,0,0,0,0,0.0,14.5,0.010869565217391304,0.08695652173913043,0.5,0.0,0.0,0.0,0,0,0,0,1,0.1,0.0,0.0,0.021739130434782608,0.0,0.0,0.043478260869565216,0.0,0.0,1.3333333333333333,6,24,0.05434782608695652,0.03260869565217391
java,java_266,0,0,0,0,0,0,0.0,17.0,0.016,0.064,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0,1,0,4,0.2222222222222222,0.0,0.0,0.0,0.008,0.016,0.032,0.0,0.0,2.2857142857142856,7,34,0.0,0.008
java,java_268,0,0,0,0,0,0,0.0,20.375,0.03529411764705882,0.07058823529411765,0.375,0.25,0.25,0.0,0,0,0,0,1,0.05,0.0,0.0,0.01764705882352941,0.011764705882352941,0.0,0.023529411764705882,0.0,0.0,1.0,8,53,0.023529411764705882,0.041176470588235294
java,java_270,0,0,0,0,0,0,0.0,16.0,0.047619047619047616,0.047619047619047616,0.2,0.4,0.4,0.0,0,0,1,0,2,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.8,5,26,0.0,0.011904761904761904
java,java_275,0,0,0,0,0,0,0.0,15.8,0.024096385542168676,0.07228915662650602,0.4,0.2,0.2,0.0,0,0,1,0,2,0.2,0.0,0.0,0.0,0.0,0.024096385542168676,0.024096385542168676,0.0,0.0,0.8,5,26,0.0,0.012048192771084338
java,java_280,0,0,0,0,0,0,0.0,15.571428571428571,0.02608695652173913,0.08695652173913043,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0,0,0,0,0,0.0,0.0,0.0,0.008695652173913044,0.0,0.017391304347826087,0.034782608695652174,0.0,0.0,1.1428571428571428,7,24,0.02608695652173913,0.06086956521739131
java,java_281,0,0,0,0,0,0,0.0,17.714285714285715,0.03076923076923077,0.046153846153846156,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0,0,1,0,4,0.23529411764705882,0.0,0.0,0.0,0.007692307692307693,0.0,0.03076923076923077,0.0,0.0,2.2857142857142856,7,34,0.0,0.038461538461538464
java,java_286,0,0,0,0,0,0,0.0,15.25,0.0,0.0625,0.5,0.0,0.0,0.0,0,0,1,0,3,0.42857142857142855,0.0,0.0,0.015625,0.0,0.0,0.03125,0.0,0.0,1.0,4,26,0.03125,0.015625
java,java_292,0,0,0,0,0,0,0.0,17.875,0.02666666666666667,0.04,0.25,0.25,0.25,0.0,0,0,1,0,5,0.25,0.0,0.0,0.006666666666666667,0.006666666666666667,0.013333333333333334,0.02666666666666667,0.0,0.0,2.0,8,34,0.0,0.03333333333333333
java,java_293,0,0,0,0,0,0,0.0,25.285714285714285,0.01639344262295082,0.07650273224043716,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0,1,0,4,0.17391304347826086,0.0,0.0,0.01092896174863388,0.01092896174863388,0.01092896174863388,0.03278688524590164,0.0,0.0,2.2857142857142856,7,53,0.00546448087431694,0.0273224043715847
java,java_294,0,0,0,0,0,0,0.0,17.714285714285715,0.015384615384615385,0.046153846153846156,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0,1,0,5,0.2631578947368421,0.0,0.0,0.007692307692307693,0.007692307692307693,0.0,0.03076923076923077,0.0,0.0,2.2857142857142856,7,34,0.0,0.007692307692307693
java,java_297,0,0,0,0,0,0,0.0,20.714285714285715,0.026490066225165563,0.06622516556291391,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0,0,1,0,3,0.17647058823529413,0.0,0.0,0.0,0.0,0.013245033112582781,0.039735099337748346,0.0,0.0,2.2857142857142856,7,44,0.0,0.033112582781456956
java,java_305,0,0,0,0,0,0,0.0,17.6,0.043478260869565216,0.043478260869565216,0.2,0.4,0.4,0.0,0,0,1,0,2,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.8,5,26,0.0,0.010869565217391304
java,java_310,0,0,0,0,0,0,0.0,21.0,0.013071895424836602,0.06535947712418301,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0,1,0,4,0.23529411764705882,0.0,0.0,0.006535947712418301,0.0,0.013071895424836602,0.0392156862745098,0.0,0.0,2.2857142857142856,7,44,0.013071895424836602,0.032679738562091505
java,java_312,0,0,0,0,0,0,0.0,18.0,0.035398230088495575,0.05309734513274336,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0,0,1,0,2,0.16666666666666666,0.0,0.0,0.0,0.0,0.017699115044247787,0.017699115044247787,0.0,0.0,0.6666666666666666,6,26,0.0,0.008849557522123894
java,java_314,0,0,0,0,0,0,0.0,19.714285714285715,0.027777777777777776,0.08333333333333333,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0,0,0,0,1,0.05555555555555555,0.0,0.0,0.020833333333333332,0.013888888888888888,0.0,0.027777777777777776,0.0,0.0,1.1428571428571428,7,53,0.027777777777777776,0.020833333333333332
java,java_318,0,0,0,0,0,0,0.0,17.6,0.021739130434782608,0.043478260869565216,0.4,0.2,0.2,0.0,0,0,1,0,3,0.2727272727272727,0.0,0.0,0.010869565217391304,0.0,0.0,0.021739130434782608,0.0,0.0,0.8,5,26,0.0,0.05434782608695652
java,java_326,0,0,0,0,0,0,0.0,16.833333333333332,0.03773584905660377,0.03773584905660377,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0,0,1,0,3,0.23076923076923078,0.0,0.0,0.009433962264150943,0.0,0.0,0.018867924528301886,0.0,0.0,0.6666666666666666,6,26,0.0,0.04716981132075472
java,java_327,0,0,0,0,0,0,0.25,32.5,0.05263157894736842,0.06015037593984962,0.75,0.25,0.25,0.0,0,0,0,0,1,0.05555555555555555,0.0,0.0,0.022556390977443608,0.015037593984962405,0.015037593984962405,0.0,0.0,0.25,0.0,4,53,0.007518796992481203,0.06766917293233082
java,java_328,0,0,0,0,0,0,0.25,25.0,0.05825242718446602,0.038834951456310676,0.75,0.25,0.25,0.0,0,0,0,0,1,0.07692307692307693,0.0,0.0,0.019417475728155338,0.0,0.038834951456310676,0.0,0.0,0.25,0.0,4,43,0.0,0.04854368932038835
java,java_331,0,0,0,0,0,0,0.0,15.714285714285714,0.04310344827586207,0.06896551724137931,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0,0,0,0,0,0.0,0.0,0.0,0.008620689655172414,0.0,0.0,0.034482758620689655,0.0,0.0,1.1428571428571428,7,24,0.02586206896551724,0.0603448275862069
java,java_333,0,0,0,0,0,0,0.25,23.5,0.08247422680412371,0.041237113402061855,0.5,0.5,0.5,0.0,0,0,0,0,0,0.0,0.0,0.0,0.010309278350515464,0.0,0.020618556701030927,0.0,0.0,0.25,0.0,4,43,0.0,0.05154639175257732
java,java_335,0,0,0,0,0,0,0.2,22.8,0.06779661016949153,0.05084745762711865,0.6,0.4,0.4,0.0,0,0,0,0,0,0.0,0.0,0.0,0.00847457627118644,0.0,0.03389830508474576,0.0,0.0,0.2,0.0,5,43,0.0,0.11016949152542373
java,java_336,0,0,0,0,0,0,0.0,17.4,0.02197802197802198,0.06593406593406594,0.4,0.2,0.2,0.0,0,0,1,0,2,0.2,0.0,0.0,0.0,0.0,0.02197802197802198,0.02197802197802198,0.0,0.0,0.8,5,26,0.0,0.01098901098901099
java,java_339,0,0,0,0,0,0,0.25,25.5,0.05714285714285714,0.0380952380952381,0.75,0.25,0.25,0.0,0,0,0,0,1,0.07142857142857142,0.0,0.0,0.01904761904761905,0.0,0.01904761904761905,0.0,0.0,0.25,0.0,4,43,0.0,0.08571428571428572
java,java_340,0,0,0,0,0,0,0.0,18.0,0.015151515151515152,0.045454545454545456,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0,1,0,5,0.2777777777777778,0.0,0.0,0.007575757575757576,0.007575757575757576,0.015151515151515152,0.030303030303030304,0.0,0.0,2.2857142857142856,7,34,0.0,0.007575757575757576
java,java_342,0,0,0,0,0,0,0.0,16.833333333333332,0.0,0.05660377358490566,0.3333333333333333,0.0,0.0,0.0,0,0,1,0,5,0.3333333333333333,0.0,0.0,0.009433962264150943,0.009433962264150943,0.0,0.03773584905660377,0.0,0.0,2.6666666666666665,6,34,0.018867924528301886,0.009433962264150943
java,java_344,0,0,0,0,0,0,0.0,16.285714285714285,0.016666666666666666,0.05,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0,1,0,5,0.29411764705882354,0.0,0.0,0.008333333333333333,0.008333333333333333,0.0,0.03333333333333333,0.0,0.0,2.2857142857142856,7,34,0.016666666666666666,0.008333333333333333
java,java_348,0,0,0,0,0,0,0.0,14.8,0.02564102564102564,0.05128205128205128,0.4,0.2,0.2,0.0,0,0,1,0,3,0.3333333333333333,0.0,0.0,0.01282051282051282,0.0,0.0,0.02564102564102564,0.0,0.0,0.8,5,26,0.02564102564102564,0.01282051282051282
java,java_351,0,0,0,0,0,0,0.0,16.125,0.03676470588235294,0.058823529411764705,0.375,0.25,0.25,0.0,0,0,0,0,1,0.06666666666666667,0.0,0.0,0.014705882352941176,0.0,0.014705882352941176,0.029411764705882353,0.0,0.0,1.0,8,24,0.022058823529411766,0.051470588235294115
java,java_353,0,0,0,0,0,0,0.0,16.8,0.045454545454545456,0.045454545454545456,0.2,0.4,0.4,0.0,0,0,1,0,2,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.8,5,26,0.0,0.056818181818181816
java,java_361,0,0,0,0,0,0,0.0,16.5,0.038461538461538464,0.038461538461538464,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0,0,1,0,3,0.25,0.0,0.0,0.009615384615384616,0.0,0.019230769230769232,0.019230769230769232,0.0,0.0,0.6666666666666666,6,26,0.0,0.009615384615384616
java,java_364,0,0,0,0,0,0,0.0,21.75,0.022099447513812154,0.055248618784530384,0.25,0.25,0.25,0.0,0,0,1,0,4,0.19047619047619047,0.0,0.0,0.0055248618784530384,0.0,0.011049723756906077,0.03314917127071823,0.0,0.0,2.0,8,44,0.0,0.049723756906077346
java,java_365,0,0,0,0,0,0,0.0,23.2,0.025,0.06666666666666667,0.4,0.2,0.2,0.0,0,0,1,0,3,0.2,0.0,0.0,0.016666666666666666,0.016666666666666666,0.0,0.016666666666666666,0.0,0.0,0.8,5,53,0.008333333333333333,0.041666666666666664
java,java_366,0,0,0,0,0,0,0.0,22.428571428571427,0.012269938650306749,0.06134969325153374,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0,1,0,4,0.21052631578947367,0.0,0.0,0.006134969325153374,0.0,0.012269938650306749,0.03680981595092025,0.0,0.0,2.2857142857142856,7,44,0.0,0.03067484662576687
java,java_375,0,0,0,0,0,0,0.25,24.5,0.0594059405940594,0.039603960396039604,0.75,0.25,0.25,0.0,0,0,0,0,1,0.07142857142857142,0.0,0.0,0.019801980198019802,0.0,0.019801980198019802,0.0,0.0,0.25,0.0,4,43,0.0,0.04950495049504951
java,java_376,0,0,0,0,0,0,0.0,16.5,0.0,0.08695652173913043,0.5,0.0,0.0,0.0,0,0,1,0,2,0.25,0.0,0.0,0.0,0.0,0.028985507246376812,0.028985507246376812,0.0,0.0,1.0,4,26,0.0,0.014492753623188406
java,java_391,0,0,0,0,0,0,0.0,14.0,0.04807692307692308,0.07692307692307693,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0,0,0,0,0,0.0,0.0,0.0,0.009615384615384616,0.0,0.0,0.038461538461538464,0.0,0.0,1.1428571428571428,7,24,0.028846153846153848,0.028846153846153848
